yearID,playerID,Salary,stint_pitch,W,L,G_pitch,GS_pitch,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_pitch,HBP,BK,BFP,GF,R,SH,SF,GIDP,stint_field,G_field,GS_field,InnOuts,PO,A,E,DP,PB,WP_field,SB,CS,ZR,TrainVal
2009,floydga01,750000,1,11,11,30,30,1,0,0,579,178,87,21,59,163,0.244,4.06,4.0,8,2.0,0,797.0,0,93,2.0,3.0,21.0,1,30,30.0,579.0,10,21,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,floydga01,2750000,1,10,13,31,31,1,0,0,562,199,85,14,58,151,0.274,4.08,4.0,9,6.0,1,798.0,0,92,3.0,4.0,25.0,1,31,31.0,562.0,9,24,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,floydga01,5000000,1,12,13,31,30,1,0,0,581,180,94,22,45,151,0.247,4.37,2.0,12,11.0,1,798.0,1,97,4.0,8.0,17.0,1,31,30.0,581.0,13,21,1.0,6,0.0,0.0,0.0,0.0,0.0,Training
2012,floydga01,7000000,1,12,11,29,29,0,0,0,504,166,80,22,63,144,0.259,4.29,2.0,8,14.0,0,724.0,0,84,3.0,3.0,22.0,1,29,29.0,504.0,10,26,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2013,floydga01,9500000,1,0,4,5,5,0,0,0,73,27,14,4,12,25,0.287,5.18,1.0,1,0.0,0,110.0,0,15,2.0,2.0,2.0,1,5,5.0,73.0,2,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,floydga01,4000000,1,2,2,9,9,0,0,0,163,55,16,6,13,45,0.266,2.65,0.0,6,3.0,0,229.0,0,23,4.0,2.0,7.0,1,9,9.0,163.0,3,9,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,floydga01,4000000,1,0,0,7,0,0,0,0,40,11,4,0,4,7,0.22,2.7,0.0,1,1.0,0,55.0,2,4,0.0,0.0,1.0,1,7,0.0,40.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,floydga01,1000000,1,2,4,28,0,0,0,0,93,23,14,4,8,30,0.205,4.06,1.0,4,3.0,0,124.0,10,14,0.0,1.0,2.0,1,28,0.0,93.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2006,foggjo01,450000,1,11,9,31,31,1,1,0,516,206,105,24,60,93,0.3,5.49,13.0,3,6.0,0,765.0,0,115,6.0,5.0,17.0,1,31,31.0,516.0,11,29,3.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,foggjo01,3625000,1,10,9,30,29,0,0,0,497,194,91,23,59,94,0.293,4.94,7.0,3,13.0,0,745.0,0,99,5.0,5.0,13.0,1,30,29.0,497.0,12,19,0.0,4,0.0,0.0,0.0,0.0,0.0,Training
2008,foggjo01,400000,1,2,7,22,14,0,0,0,235,97,66,17,27,45,0.302,7.58,1.0,1,6.0,0,362.0,3,69,6.0,2.0,8.0,1,22,14.0,235.0,6,9,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,foltymi01,508750,1,4,6,18,15,0,0,0,260,112,55,17,29,77,0.313,5.71,0.0,3,4.0,1,399.0,1,63,2.0,6.0,6.0,1,18,15.0,260.0,2,5,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2006,fossuca01,2025000,1,6,6,25,25,0,0,0,390,136,77,18,63,88,0.265,5.33,3.0,4,12.0,1,594.0,0,89,2.0,3.0,10.0,1,25,25.0,390.0,6,21,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,fossuca01,2725000,1,5,8,40,10,0,0,0,228,109,65,15,27,53,0.339,7.7,1.0,3,6.0,0,364.0,7,71,2.0,7.0,8.0,1,40,10.0,228.0,4,15,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,foulkke01,7750000,1,3,1,44,0,0,0,0,149,52,24,9,7,36,0.271,4.35,0.0,2,2.0,0,205.0,16,24,0.0,4.0,3.0,1,44,0.0,149.0,1,5,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,foulkke01,700000,1,0,3,31,0,0,0,1,93,28,14,7,13,23,0.241,4.06,2.0,1,1.0,0,133.0,9,14,1.0,2.0,1.0,1,31,0.0,93.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,francfr01,331500,1,0,1,8,0,0,0,0,22,8,4,2,2,6,0.267,4.91,0.0,1,0.0,0,32.0,2,4,0.0,0.0,0.0,1,8,0.0,22.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,francfr01,1615000,1,2,3,51,0,0,0,25,148,40,21,6,15,57,0.214,3.83,1.0,3,1.0,0,203.0,42,21,0.0,0.0,1.0,1,51,0.0,148.0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,francfr01,3265000,1,6,4,56,0,0,0,2,158,49,22,5,18,60,0.247,3.76,2.0,2,1.0,1,221.0,20,23,3.0,1.0,4.0,1,56,0.0,158.0,4,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,francfr01,4000000,1,1,4,54,0,0,0,17,152,49,20,7,18,53,0.246,3.55,2.0,2,0.0,0,218.0,38,21,1.0,0.0,2.0,1,54,0.0,152.0,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,francfr01,5500000,1,1,3,48,0,0,0,23,127,47,26,5,21,47,0.269,5.53,1.0,2,0.0,1,197.0,38,27,0.0,1.0,1.0,1,48,0.0,127.0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,francfr01,6500000,1,1,0,8,0,0,0,1,19,4,3,0,3,6,0.182,4.26,0.0,0,1.0,0,26.0,3,3,0.0,0.0,1.0,1,8,0.0,19.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,francje01,336000,1,13,11,32,32,1,1,0,597,187,92,18,69,117,0.25,4.16,15.0,0,13.0,0,843.0,0,101,7.0,7.0,24.0,1,32,32.0,597.0,4,38,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,francje01,750000,1,17,9,34,34,1,1,0,646,234,101,25,63,165,0.278,4.22,7.0,1,7.0,1,922.0,0,103,7.0,4.0,22.0,1,34,34.0,646.0,12,33,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,francje01,3000000,1,4,10,24,24,0,0,0,431,164,80,21,49,94,0.286,5.01,4.0,0,3.0,0,636.0,0,84,6.0,4.0,8.0,1,24,24.0,431.0,8,21,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,francje01,5750000,1,4,6,20,19,0,0,0,313,119,58,11,23,67,0.293,5.0,3.0,1,2.0,0,441.0,0,61,6.0,4.0,13.0,1,20,19.0,313.0,2,17,0.0,3,0.0,0.0,0.0,0.0,0.0,Training
2011,francje01,2000000,1,6,16,31,31,1,0,0,549,224,98,19,39,91,0.301,4.82,5.0,5,5.0,1,803.0,0,102,7.0,8.0,13.0,1,31,31.0,549.0,4,31,0.0,3,0.0,0.0,0.0,0.0,0.0,Training
2013,francje01,1500000,1,3,5,23,12,0,0,0,211,89,49,12,24,63,0.306,6.27,2.0,5,1.0,0,324.0,4,54,4.0,4.0,3.0,1,23,12.0,211.0,6,12,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,francje02,950000,1,0,0,1,0,0,0,0,6,1,2,1,3,1,0.167,9.0,0.0,0,1.0,0,11.0,1,2,0.0,1.0,0.0,2,102,69.0,1982.0,151,5,7.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,frankni01,1021800,1,0,0,1,0,0,0,0,3,3,2,1,0,0,0.5,18.0,0.0,0,1.0,0,7.0,1,2,0.0,0.0,0.0,4,39,22.0,705.0,69,53,5.0,16,0.0,0.0,0.0,0.0,0.0,Training
2006,frankry01,2600000,3,6,7,66,0,0,0,0,232,86,39,13,33,43,0.577,9.02,10.0,2,4.0,0,343.0,19,42,2.0,2.0,9.0,3,66,0.0,232.0,4,10,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,frankry01,1000000,1,4,4,69,0,0,0,1,240,70,27,8,11,44,0.234,3.04,0.0,2,3.0,0,317.0,8,28,2.0,2.0,6.0,1,69,0.0,240.0,4,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,frankry01,2250000,1,6,6,74,0,0,0,17,236,86,31,10,30,51,0.278,3.55,4.0,3,3.0,0,346.0,39,34,2.0,2.0,7.0,1,74,0.0,236.0,11,12,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2009,frankry01,2500000,1,4,3,62,0,0,0,38,183,49,13,2,24,44,0.22,1.92,3.0,1,1.0,0,250.0,54,13,0.0,2.0,4.0,1,62,0.0,183.0,8,5,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,frankry01,3050000,1,6,2,59,0,0,0,27,195,57,25,7,10,42,0.23,3.46,1.0,5,4.0,0,264.0,51,25,1.0,1.0,5.0,1,59,0.0,195.0,9,5,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,frankry01,3250000,1,1,4,21,0,0,0,1,83,44,26,9,7,17,0.367,8.46,2.0,1,1.0,0,133.0,9,27,4.0,1.0,4.0,1,21,0.0,83.0,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,frasoja01,359000,1,3,2,51,0,0,0,0,150,47,24,8,17,51,0.244,4.32,1.0,3,2.0,0,215.0,12,24,0.0,3.0,1.0,1,51,0.0,150.0,4,8,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,frasoja01,825000,1,1,5,51,0,0,0,3,171,47,29,3,23,59,0.22,4.58,1.0,2,2.0,1,242.0,18,29,1.0,2.0,1.0,1,51,0.0,171.0,2,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,frasoja01,1125000,1,1,2,49,0,0,0,0,142,36,22,4,32,42,0.208,4.18,4.0,6,1.0,0,208.0,21,23,0.0,2.0,1.0,1,49,0.0,142.0,3,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,frasoja01,1450000,1,7,3,61,0,0,0,11,173,43,16,4,16,56,0.209,2.5,3.0,2,2.0,0,227.0,36,17,1.0,2.0,4.0,1,61,0.0,173.0,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,frasoja01,2650000,1,3,4,69,0,0,0,4,191,61,26,4,27,65,0.247,3.68,6.0,5,4.0,0,279.0,18,30,1.0,0.0,7.0,1,69,0.0,191.0,6,5,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,frasoja01,3500000,3,3,3,64,0,0,0,0,180,58,24,7,26,57,0.53,8.07,3.0,3,3.0,0,261.0,10,25,2.0,4.0,7.0,3,64,0.0,180.0,1,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,frasoja01,3750000,1,1,1,50,0,0,0,0,131,42,20,6,22,53,0.256,4.12,1.0,5,2.0,1,191.0,9,20,1.0,2.0,3.0,1,50,0.0,131.0,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,frasoja01,1500000,1,4,3,61,0,0,0,0,147,36,14,4,20,48,0.203,2.57,3.0,2,0.0,0,200.0,11,15,1.0,2.0,0.0,1,61,0.0,147.0,3,5,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,frasoja01,1750000,3,4,1,61,0,0,0,0,142,40,14,3,18,46,0.45999999999999996,4.87,2.0,3,2.0,0,196.0,11,17,0.0,5.0,4.0,3,61,0.0,142.0,1,3,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,frasoja01,1250000,3,1,0,32,0,0,0,0,84,27,4,1,18,22,0.452,1.54,3.0,2,0.0,0,124.0,10,5,1.0,1.0,4.0,3,32,0.0,84.0,4,4,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,freemsa01,517000,1,0,0,54,0,0,0,0,115,31,13,4,25,40,0.218,3.05,0.0,0,3.0,0,171.0,10,13,0.0,1.0,2.0,1,54,0.0,115.0,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,friedch01,512500,1,0,4,68,0,0,0,0,175,75,34,5,25,45,0.321,5.25,2.0,3,1.0,0,270.0,13,37,4.0,6.0,8.0,1,68,0.0,175.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,frierer01,417100,1,1,2,59,0,0,0,0,189,51,19,3,34,76,0.221,2.71,5.0,1,9.0,1,276.0,20,21,1.0,1.0,2.0,1,59,0.0,189.0,2,3,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,frierer01,489100,3,5,2,67,0,0,0,23,198,35,17,9,30,98,0.345,4.63,0.0,1,7.0,0,269.0,51,20,1.0,1.0,3.0,3,67,0.0,198.0,1,4,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,frierer01,530000,1,2,4,67,0,0,0,37,206,55,29,11,30,98,0.216,3.8,1.0,1,3.0,0,292.0,51,29,2.0,2.0,2.0,1,67,0.0,206.0,2,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,frierer01,3800000,3,1,4,48,0,0,0,11,125,47,34,11,14,48,0.579,16.52,2.0,0,2.0,0,184.0,30,34,0.0,0.0,3.0,3,48,0.0,125.0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,frierer01,800000,1,1,0,22,0,0,0,2,70,20,12,6,11,19,0.233,4.63,0.0,1,1.0,0,100.0,6,12,0.0,2.0,2.0,1,22,0.0,70.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,fuentbr01,2000000,1,3,4,66,0,0,0,30,196,50,25,8,26,73,0.209,3.44,4.0,6,6.0,0,274.0,58,25,2.0,1.0,4.0,1,66,0.0,196.0,1,6,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,fuentbr01,3500000,1,3,5,64,0,0,0,20,184,46,21,6,23,56,0.206,3.08,0.0,2,7.0,0,255.0,38,26,1.0,1.0,3.0,1,64,0.0,184.0,0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,fuentbr01,5050000,1,1,5,67,0,0,0,30,188,47,19,3,22,82,0.205,2.73,1.0,1,1.0,0,256.0,48,22,3.0,1.0,1.0,1,67,0.0,188.0,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,fuentbr01,8500000,1,1,5,65,0,0,0,48,165,53,24,6,24,46,0.254,3.93,2.0,1,5.0,0,242.0,57,24,2.0,2.0,4.0,1,65,0.0,165.0,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,fuentbr01,9000000,3,4,1,48,0,0,0,24,144,31,15,5,20,47,0.29500000000000004,3.52,1.0,3,2.0,1,196.0,35,17,2.0,1.0,2.0,3,48,0.0,144.0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,fuentbr01,5000000,1,2,8,67,0,0,0,12,175,52,24,6,20,42,0.237,3.7,5.0,2,4.0,0,250.0,29,30,4.0,3.0,2.0,1,67,0.0,175.0,1,9,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,fuentbr01,5000000,3,2,2,32,0,0,0,5,90,36,24,6,15,24,0.591,15.84,0.0,2,1.0,0,142.0,14,24,1.0,2.0,0.0,3,32,0.0,90.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,fujikky01,4500000,1,1,1,12,0,0,0,2,36,11,7,1,2,14,0.239,5.25,0.0,2,2.0,0,50.0,5,7,0.0,0.0,1.0,1,12,0.0,36.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,fujikky01,4500000,1,0,0,15,0,0,0,0,39,18,7,2,6,17,0.327,4.85,2.0,2,2.0,0,64.0,6,8,0.0,1.0,4.0,1,15,0.0,39.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,fujikky01,1100000,1,0,0,2,0,0,0,0,5,2,3,1,0,1,0.286,16.2,0.0,0,1.0,0,8.0,0,3,0.0,0.0,0.0,1,2,0.0,5.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,fukumka01,1400000,1,0,0,4,0,0,0,0,12,11,9,2,4,1,0.5,20.25,1.0,2,0.0,0,26.0,0,9,0.0,0.0,1.0,1,4,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,fulchje01,425000,1,2,1,50,0,0,0,0,142,53,29,7,22,46,0.279,5.51,2.0,2,3.0,0,217.0,16,30,1.0,1.0,3.0,1,50,0.0,142.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,fulchje01,467000,3,1,4,39,0,0,0,0,104,37,22,5,22,33,0.641,21.38,4.0,1,0.0,0,162.0,10,22,2.0,2.0,0.0,3,39,0.0,104.0,2,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,fuldsa01,725000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0,2,106,48.0,1538.0,126,2,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2006,fultzaa01,1200000,1,3,1,66,1,0,0,0,214,80,36,7,28,62,0.288,4.54,8.0,5,2.0,0,317.0,12,39,3.0,6.0,6.0,1,66,1.0,214.0,2,14,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,fultzaa01,1500000,1,4,3,49,0,0,0,0,111,31,12,2,18,28,0.228,2.92,2.0,1,1.0,0,158.0,10,12,0.0,3.0,1.0,1,49,0.0,111.0,7,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,furbuch01,504500,1,2,6,71,0,0,0,0,195,48,27,5,29,80,0.199,3.74,2.0,3,3.0,0,280.0,5,33,2.0,5.0,1.0,1,71,0.0,195.0,2,9,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,furbuch01,750000,1,1,5,67,0,0,0,1,127,40,17,4,9,51,0.247,3.61,0.0,2,3.0,0,177.0,13,17,2.0,1.0,3.0,1,67,0.0,127.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,furbuch01,1300000,1,1,1,33,0,0,0,0,65,9,5,2,5,17,0.122,2.08,2.0,5,2.0,0,82.0,4,6,1.0,0.0,0.0,1,33,0.0,65.0,2,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,gabbaka01,396390,1,2,3,12,12,0,0,0,168,64,30,5,39,33,0.292,4.82,4.0,4,1.0,0,263.0,0,36,2.0,2.0,12.0,1,12,12.0,168.0,5,8,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2006,gagneer01,10000000,1,0,0,2,0,0,0,1,6,0,0,0,1,3,0.0,0.0,0.0,0,1.0,0,8.0,2,0,0.0,0.0,0.0,1,2,0.0,6.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,gagneer01,6000000,3,4,2,54,0,0,0,16,156,49,22,3,21,51,0.517,8.91,0.0,1,1.0,0,222.0,41,22,0.0,0.0,3.0,3,54,0.0,156.0,2,8,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,gagneer01,10000000,1,4,3,50,0,0,0,10,139,46,28,11,22,38,0.258,5.44,2.0,1,2.0,0,203.0,16,28,1.0,0.0,6.0,1,50,0.0,139.0,3,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,galarar01,435000,1,6,10,29,25,0,0,0,431,158,90,24,67,95,0.284,5.64,1.0,1,6.0,0,642.0,1,93,1.0,11.0,12.0,1,29,25.0,431.0,7,11,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,galarar01,2300000,1,3,4,8,8,0,0,0,128,47,28,13,22,28,0.281,5.91,2.0,1,1.0,1,198.0,0,36,3.0,5.0,4.0,1,8,8.0,128.0,0,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,gallase01,410000,3,3,2,14,2,0,0,0,59,26,13,1,12,14,0.6,8.16,1.0,1,2.0,0,96.0,5,16,1.0,1.0,1.0,3,14,2.0,59.0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,gallase01,413500,3,2,1,46,0,0,0,0,173,62,37,7,41,43,0.553,11.43,2.0,0,3.0,2,273.0,12,40,5.0,0.0,5.0,3,46,0.0,173.0,3,10,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,gallayo01,404000,1,0,0,4,4,0,0,0,72,22,5,3,8,20,0.256,1.88,0.0,0,0.0,0,97.0,0,5,2.0,1.0,2.0,1,4,4.0,72.0,1,4,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,gallayo01,414000,1,13,12,30,30,1,0,0,557,150,77,21,94,204,0.219,3.73,5.0,9,5.0,0,793.0,0,78,5.0,3.0,11.0,1,30,30.0,557.0,7,20,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,gallayo01,450000,1,14,7,31,31,2,2,0,555,178,79,12,75,200,0.251,3.84,5.0,7,3.0,1,803.0,0,89,11.0,4.0,8.0,1,31,31.0,555.0,12,24,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,gallayo01,3500000,1,17,10,33,33,1,1,0,622,193,81,27,59,207,0.245,3.52,1.0,12,1.0,0,865.0,0,92,10.0,7.0,14.0,1,33,33.0,622.0,12,30,2.0,3,0.0,0.0,0.0,0.0,0.0,Training
2012,gallayo01,5750000,1,16,9,33,33,0,0,0,612,185,83,26,81,204,0.243,3.66,3.0,5,0.0,0,860.0,0,86,11.0,6.0,16.0,1,33,33.0,612.0,13,27,1.0,3,0.0,0.0,0.0,0.0,0.0,Training
2013,gallayo01,8000000,1,12,10,31,31,0,0,0,542,180,84,18,66,144,0.261,4.18,1.0,5,3.0,0,773.0,0,92,8.0,7.0,15.0,1,31,31.0,542.0,14,22,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,gallayo01,11250000,1,8,11,32,32,0,0,0,577,195,75,21,54,146,0.261,3.51,2.0,8,4.0,0,817.0,0,86,8.0,3.0,13.0,1,32,32.0,577.0,14,26,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,gallayo01,14000000,1,13,11,33,33,0,0,0,553,193,70,15,68,121,0.268,3.42,0.0,10,1.0,0,793.0,0,76,1.0,3.0,18.0,1,33,33.0,553.0,17,21,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2016,gallayo01,8728776,1,6,8,23,23,0,0,0,354,126,71,16,61,85,0.276,5.42,2.0,6,1.0,0,526.0,0,74,1.0,6.0,13.0,1,23,23.0,354.0,4,14,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2006,gallomi01,365000,1,1,2,23,0,0,0,0,49,28,11,3,7,7,0.4,6.06,1.0,4,2.0,0,82.0,7,11,2.0,1.0,4.0,1,23,0.0,49.0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,gantjo01,507500,1,1,4,20,7,0,0,0,150,54,27,7,21,49,0.278,4.86,3.0,4,2.0,0,222.0,6,32,3.0,2.0,4.0,1,20,7.0,150.0,3,3,0.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2015,garcefr01,508500,1,0,1,40,1,0,0,0,114,41,22,9,22,30,0.281,5.21,1.0,3,1.0,0,173.0,11,23,1.0,2.0,4.0,1,40,1.0,114.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,garcifr02,9000000,1,17,9,33,33,1,0,0,649,228,109,32,48,135,0.267,4.53,3.0,4,7.0,0,917.0,0,116,1.0,6.0,14.0,1,33,33.0,649.0,12,18,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,garcifr02,10000000,1,1,5,11,11,0,0,0,174,74,38,12,19,50,0.318,5.9,3.0,5,5.0,0,264.0,0,39,4.0,3.0,5.0,1,11,11.0,174.0,4,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,garcifr02,1000000,1,12,6,28,28,0,0,0,471,171,81,23,45,89,0.279,4.64,5.0,4,3.0,0,671.0,0,85,5.0,4.0,16.0,1,28,28.0,471.0,14,16,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,garcifr02,1500000,1,12,8,26,25,0,0,0,440,152,59,16,45,96,0.268,3.62,5.0,4,3.0,0,626.0,1,63,4.0,7.0,6.0,1,26,25.0,440.0,11,19,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,garcija01,400000,1,2,1,51,0,0,0,2,151,60,22,5,20,43,0.299,3.93,2.0,6,3.0,0,229.0,9,22,3.0,2.0,6.0,1,51,0.0,151.0,7,3,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,garcija01,420000,1,1,2,46,0,0,0,0,145,61,32,6,25,35,0.303,5.96,3.0,5,3.0,0,233.0,15,36,1.0,3.0,3.0,1,46,0.0,145.0,2,5,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,garcija01,1300000,1,2,2,49,0,0,0,6,155,33,10,1,25,45,0.183,1.74,1.0,5,2.0,0,211.0,20,11,4.0,0.0,5.0,1,49,0.0,155.0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,garcija01,2200000,1,7,6,73,0,0,0,25,190,55,20,8,22,55,0.224,2.84,4.0,1,2.0,0,272.0,37,24,2.0,1.0,2.0,1,73,0.0,190.0,1,7,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,garcija01,4166667,1,7,2,57,0,0,0,2,150,39,12,2,25,38,0.222,2.16,6.0,8,2.0,0,208.0,12,14,2.0,3.0,8.0,1,57,0.0,150.0,1,8,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2014,garcija01,4500000,1,3,3,54,0,0,0,19,175,35,11,3,15,45,0.177,1.7,2.0,3,3.0,1,218.0,31,13,2.0,0.0,11.0,1,54,0.0,175.0,3,9,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,garcija01,5000000,1,4,2,67,0,0,0,38,174,51,18,6,23,62,0.236,2.79,2.0,1,2.0,0,244.0,55,19,2.0,1.0,5.0,1,67,0.0,174.0,2,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,garcija01,6500000,1,2,5,62,0,0,0,31,174,50,23,8,19,65,0.235,3.57,2.0,4,5.0,2,241.0,44,23,3.0,1.0,6.0,1,62,0.0,174.0,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2010,garcija02,400000,1,13,8,28,28,1,1,0,490,151,49,9,64,132,0.243,2.7,4.0,4,3.0,1,695.0,0,64,3.0,3.0,19.0,1,28,28.0,490.0,5,23,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,garcija02,437000,1,13,7,32,32,2,2,0,584,207,77,15,50,156,0.273,3.56,2.0,12,2.0,1,826.0,0,100,10.0,5.0,25.0,1,32,32.0,584.0,3,22,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2012,garcija02,3375000,1,7,7,20,20,0,0,0,365,136,53,7,30,98,0.289,3.92,1.0,12,0.0,1,515.0,0,58,8.0,7.0,17.0,1,20,20.0,365.0,3,22,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,garcija02,5875000,1,5,2,9,9,0,0,0,166,57,22,6,15,43,0.263,3.58,0.0,3,0.0,0,234.0,0,26,2.0,0.0,6.0,1,9,9.0,166.0,0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,garcija02,7750000,1,3,1,7,7,0,0,0,131,39,20,6,7,39,0.234,4.12,0.0,1,3.0,0,177.0,0,20,0.0,0.0,3.0,1,7,7.0,131.0,1,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,garcija02,9250000,1,10,6,20,20,0,0,0,389,106,35,6,30,97,0.225,2.43,0.0,4,3.0,0,510.0,0,37,3.0,3.0,17.0,1,20,20.0,389.0,2,30,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
